Code,Name,TradeVolume,TradeValue,OpeningPrice,HighestPrice,LowestPrice,ClosingPrice,Change,Transaction
1709,和益,270042.0,5836094.0,21.7,21.7,21.5,21.65,-0.05,191.0
1710,東聯,1860873.0,28660377.0,15.65,15.7,15.3,15.4,-0.2,1316.0
1711,永光,3467335.0,77431333.0,23.0,23.0,22.2,22.2,-0.5,2116.0
1712,興農,290263.0,13172814.0,45.35,45.6,45.2,45.2,-0.15,287.0
1713,國化,50298.0,2393876.0,47.1,47.9,47.1,47.55,0.45,106.0
1714,和桐,933533.0,7795391.0,8.38,8.38,8.33,8.36,-0.02,400.0
1717,長興,1113570.0,32677476.0,29.55,29.55,29.25,29.35,-0.15,733.0
1718,中纖,1635569.0,13232227.0,8.13,8.13,8.07,8.07,-0.06,611.0
1720,生達,126094.0,8074469.0,64.3,64.4,63.8,64.1,0.0,163.0
1722,台肥,841661.0,46319046.0,55.4,55.4,54.9,54.9,-0.1,844.0
1723,中碳,92154.0,8878357.0,96.9,96.9,96.1,96.3,-0.2,233.0
1725,元禎,113031.0,4465757.0,39.9,40.0,39.0,39.5,-1.05,274.0
1726,永記,39204.0,2966113.0,76.6,76.8,75.1,75.1,-1.5,54.0
1736,喬山,1069379.0,203728882.0,190.0,194.0,186.0,190.0,4.0,1604.0
1737,臺鹽,60259.0,1949469.0,32.5,32.5,32.25,32.25,-0.25,156.0
1760,寶齡富錦,98113.0,8480196.0,86.5,86.9,86.2,86.2,-0.6,173.0
1773,勝一,73122.0,12267439.0,168.5,169.0,167.0,167.5,-1.0,150.0
1786,科妍,990721.0,93910612.0,92.9,96.5,92.1,95.3,3.6,926.0
1789,神隆,156436.0,3659913.0,23.55,23.55,23.3,23.4,-0.15,175.0
1795,美時,1612301.0,445663842.0,279.5,279.5,274.0,276.5,-3.5,2422.0
1802,台玻,10730768.0,201237939.0,19.15,19.15,18.55,18.55,-0.6,4351.0
1808,潤隆,2188198.0,88765075.0,40.95,40.95,40.25,40.55,-0.25,1230.0
1903,士紙,61647.0,3354440.0,54.2,54.9,53.9,54.8,0.2,82.0
1904,正隆,3804290.0,80201859.0,21.5,21.5,20.95,21.0,-0.5,2494.0
1905,華紙,687614.0,12238166.0,17.9,17.9,17.75,17.8,-0.1,507.0
1907,永豐餘,678143.0,20665154.0,30.6,30.6,30.35,30.5,-0.1,716.0
1909,榮成,493989.0,6102775.0,12.45,12.45,12.3,12.35,-0.1,266.0
2002,中鋼,16212465.0,341470212.0,21.1,21.2,21.0,21.0,-0.15,7584.0
2006,東和鋼鐵,942467.0,66717419.0,71.5,71.5,70.5,70.8,-0.4,1758.0
2009,第一銅,742654.0,28769518.0,39.05,39.15,38.4,38.65,-0.35,714.0
2010,春源,382749.0,7036007.0,18.45,18.45,18.3,18.35,-0.15,342.0
2012,春雨,40633.0,1045333.0,25.7,26.0,25.65,25.65,-0.05,64.0
2013,中鋼構,29651.0,1557220.0,52.4,52.6,52.3,52.6,-0.2,289.0
2014,中鴻,2714945.0,52476348.0,19.3,19.6,19.0,19.4,0.2,1548.0
2015,豐興,168745.0,12470445.0,74.1,74.5,73.5,73.5,-0.6,635.0
2017,官田鋼,594824.0,6718229.0,11.35,11.4,11.15,11.4,0.0,1387.0
2020,美亞,396106.0,11529962.0,29.4,29.4,29.05,29.1,-0.25,743.0
2023,燁輝,587384.0,8921723.0,15.2,15.25,15.15,15.2,0.0,296.0
2027,大成鋼,3231623.0,107955480.0,33.35,33.75,33.05,33.6,0.05,1929.0
2028,威致,75279.0,1664913.0,22.25,22.25,22.05,22.1,-0.15,96.0
2029,盛餘,67821.0,1683278.0,24.85,25.0,24.75,24.8,-0.05,63.0
2031,新光鋼,563580.0,28111870.0,50.0,50.4,49.35,49.55,-0.2,470.0
2034,允強,1188040.0,24227903.0,20.0,20.65,20.0,20.6,0.75,848.0
2049,上銀,2132290.0,524585801.0,244.0,249.0,242.5,246.0,5.5,2734.0
2059,川湖,764326.0,1206489040.0,1585.0,1595.0,1565.0,1575.0,0.0,1159.0
2101,南港,11321171.0,606892869.0,51.1,51.1,49.3,49.7,-1.1,2360.0
2102,泰豐,865107.0,18396961.0,21.4,21.45,21.1,21.25,-0.35,288.0
2103,台橡,1520401.0,33655198.0,22.35,22.35,22.05,22.1,-0.25,790.0
2104,國際中橡,400099.0,6072075.0,15.25,15.25,15.1,15.25,-0.05,251.0
2105,正新,2701019.0,139905004.0,51.7,52.1,51.2,52.0,0.3,1932.0
2106,建大,302934.0,8703422.0,28.75,28.95,28.6,28.75,0.0,345.0
2107,厚生,470492.0,12444879.0,26.4,26.55,26.25,26.4,0.25,394.0
2108,南帝,289199.0,9656503.0,33.35,33.7,33.1,33.35,-0.05,301.0
2114,鑫永銓,8228.0,784641.0,95.4,95.4,95.3,95.3,0.0,20.0
2201,裕隆,1415024.0,79255365.0,56.2,56.5,55.6,55.8,-0.6,1420.0
2204,中華,3016871.0,246695545.0,82.1,82.6,81.2,82.2,0.0,2631.0
2206,三陽工業,1628579.0,112936852.0,70.1,70.1,69.0,69.4,-0.3,1290.0
2207,和泰車,160446.0,98201751.0,620.0,620.0,610.0,610.0,-5.0,1002.0
2208,台船,1143585.0,18492044.0,16.2,16.3,16.1,16.15,-0.1,775.0
2211,長榮鋼,299004.0,29807372.0,99.4,100.5,99.0,99.9,1.3,441.0
2227,裕日車,193777.0,16772414.0,88.5,88.5,86.0,86.1,-2.9,466.0
2228,劍麟,207414.0,21371256.0,105.0,105.0,102.5,102.5,-1.5,221.0
2231,為升,1532767.0,163124460.0,106.0,108.5,104.0,106.5,5.5,1401.0
2233,宇隆,561067.0,100014264.0,177.5,179.5,176.5,178.5,0.5,687.0
2247,汎德永業,15506.0,4514789.0,291.0,292.0,290.5,291.0,-0.5,70.0
2258,鴻華先進-創,113600.0,4611519.0,41.0,41.0,40.3,40.45,-0.6,78.0
2301,光寶科,4217809.0,442072353.0,105.0,106.0,104.0,105.0,0.5,2970.0
2308,台達電,8009179.0,3232009877.0,399.0,406.5,398.0,405.0,6.0,10807.0
2312,金寶,22616937.0,631343841.0,28.1,28.25,27.7,27.7,-0.4,9968.0
2313,華通,7793064.0,487351413.0,62.7,63.0,62.2,62.4,0.5,4815.0
2314,台揚,827503.0,25021541.0,30.5,30.8,30.0,30.4,0.0,578.0
2316,楠梓電,982547.0,50497487.0,52.1,52.1,51.0,51.2,-0.8,829.0
2317,鴻海,41114306.0,8084426101.0,198.5,199.0,195.0,195.0,-3.0,55012.0
2323,中環,2776092.0,31884439.0,11.5,11.6,11.4,11.5,0.0,782.0
2324,仁寶,78892009.0,3123738977.0,39.8,40.25,38.9,39.1,0.4,35754.0
2327,國巨,2087441.0,1121970935.0,537.0,541.0,534.0,535.0,-1.0,3197.0
2328,廣宇,2071910.0,79145676.0,38.6,39.0,37.8,37.8,-0.8,1851.0
2329,華泰,2203824.0,81048702.0,36.95,37.05,36.4,36.7,0.3,1650.0
2330,台積電,30255281.0,32409791931.0,1070.0,1075.0,1065.0,1075.0,10.0,25230.0
2331,精英,861298.0,20486048.0,24.3,24.3,23.65,23.75,-0.25,571.0
2332,友訊,10360955.0,215919769.0,21.5,21.65,20.4,20.45,-1.05,4290.0
2337,旺宏,13043850.0,289906118.0,22.2,22.45,22.05,22.2,-0.45,6591.0
2338,光罩,1196394.0,63225972.0,53.1,53.8,52.0,53.0,0.3,736.0
2340,台亞,1176165.0,35472821.0,30.45,30.5,30.0,30.1,-0.4,955.0
2344,華邦電,20267255.0,324408173.0,16.2,16.25,15.9,15.9,-0.25,5686.0
2345,智邦,6887078.0,4969531952.0,701.0,733.0,701.0,720.0,15.0,6275.0
2347,聯強,2943217.0,222033452.0,75.0,75.7,74.7,75.7,1.1,2310.0
2348,海悅,1702214.0,296144764.0,177.5,179.5,171.0,172.5,-7.0,2148.0
2349,錸德,8944705.0,132480856.0,15.05,15.1,14.6,14.8,-0.35,3652.0
2351,順德,939269.0,93167548.0,98.7,99.8,97.9,99.7,1.3,907.0
2352,佳世達,3752315.0,140538140.0,38.0,38.1,37.15,37.15,-0.65,2518.0
2353,宏碁,18383693.0,725462366.0,38.7,39.9,38.7,39.5,0.95,9692.0
2354,鴻準,77038493.0,6707435165.0,87.5,89.2,85.7,85.8,-1.4,42263.0
2355,敬鵬,733130.0,28797064.0,39.3,39.55,39.1,39.1,-0.05,570.0
2356,英業達,12947853.0,655990438.0,50.5,51.2,50.3,50.3,-0.2,7667.0
2357,華碩,2564371.0,1550387858.0,599.0,608.0,597.0,608.0,10.0,3161.0
2359,所羅門,1039412.0,142249634.0,139.0,139.0,136.0,136.0,-2.5,1438.0
2360,致茂,4003398.0,1655713621.0,427.5,429.0,404.0,415.0,-15.0,4077.0
2362,藍天,1403089.0,78424594.0,57.3,57.3,55.5,55.5,-1.4,1685.0
2363,矽統,11136219.0,821158503.0,72.5,74.9,72.5,73.3,0.9,8548.0
2365,昆盈,2730298.0,111996546.0,42.0,42.15,40.6,40.75,-1.05,2279.0
2367,燿華,5841521.0,184551188.0,32.1,32.2,31.25,31.3,-0.65,3209.0
2368,金像電,9735015.0,1963761310.0,197.0,204.5,197.0,204.0,9.5,8163.0
2369,菱生,637568.0,11601453.0,18.4,18.4,18.05,18.15,-0.15,424.0
2371,大同,7050304.0,332088353.0,47.45,47.85,46.6,47.05,0.05,4543.0
2373,震旦行,23194.0,1547528.0,66.8,66.8,66.6,66.7,-0.1,43.0
2374,佳能,8091691.0,394148633.0,48.65,49.25,48.15,48.8,0.65,5780.0
2375,凱美,7665989.0,581120672.0,80.0,80.0,73.0,74.4,-4.9,6040.0
2376,技嘉,5466899.0,1519450479.0,283.0,284.0,275.0,277.5,-4.0,8363.0
2377,微星,1741912.0,303411347.0,175.0,176.5,173.0,173.0,-1.5,1482.0
2379,瑞昱,3681780.0,1938321884.0,528.0,534.0,518.0,519.0,-5.0,5069.0
2382,廣達,12720716.0,3780612023.0,299.5,300.5,295.0,296.0,-1.0,16965.0
2383,台光電,8718044.0,4756750559.0,540.0,552.0,536.0,550.0,17.0,10578.0
2385,群光,1421534.0,215491584.0,152.5,153.0,151.0,151.5,0.5,1456.0
2387,精元,696670.0,44473248.0,64.1,64.8,63.3,63.5,-0.6,794.0
2388,威盛,4507988.0,485714359.0,109.0,109.5,106.5,107.0,-1.5,2987.0
2392,正崴,18436245.0,1398554091.0,79.0,79.1,73.5,75.2,-3.4,13096.0
2393,億光,1041160.0,81397714.0,79.0,79.0,77.9,78.2,-0.8,973.0
2395,研華,578325.0,205485932.0,357.0,359.0,351.0,355.5,-1.5,875.0
2397,友通,324360.0,25073798.0,79.9,79.9,76.4,77.1,-1.9,392.0
2401,凌陽,1975664.0,57339455.0,29.0,29.4,28.55,29.05,0.3,1240.0
2402,毅嘉,5000374.0,196779662.0,40.3,40.3,38.9,39.45,-0.8,3766.0
2404,漢唐,1665762.0,761612959.0,458.0,468.5,452.0,458.5,2.0,2650.0
2405,輔信,11091501.0,232805555.0,21.5,21.6,20.45,21.0,-1.1,5489.0
2406,國碩,1245487.0,20695004.0,17.1,17.15,16.4,16.55,-0.35,882.0
2408,南亞科,12982746.0,424668098.0,33.65,33.65,32.4,32.5,-0.65,7089.0
2409,友達,12092102.0,189117206.0,15.85,15.9,15.55,15.55,-0.25,4267.0
2412,中華電,4469420.0,556649802.0,124.0,125.0,124.0,124.5,0.0,3261.0
2414,精技,114002.0,4417690.0,38.35,39.0,38.25,38.85,0.3,160.0
2417,圓剛,392923.0,15735136.0,40.3,40.35,39.85,40.0,-0.5,372.0
2419,仲琦,3125711.0,97050658.0,32.0,32.25,30.8,30.9,-1.1,2063.0
2420,新巨,581126.0,37975705.0,66.4,66.7,64.9,65.0,-1.4,560.0
2421,建準,1890937.0,196156593.0,104.0,105.0,103.0,103.5,0.0,1403.0
2428,興勤,75846.0,12123272.0,161.0,161.5,159.0,159.0,-1.0,121.0
2433,互盛電,24626.0,1237456.0,50.3,50.4,50.2,50.2,0.0,40.0
2436,偉詮電,16517245.0,1007303645.0,63.7,64.1,58.5,59.3,-4.1,10797.0
2439,美律,1751700.0,190949880.0,110.0,110.5,107.5,107.5,-1.5,1490.0
2441,超豐,481746.0,27999795.0,58.6,58.6,57.8,58.0,-0.6,664.0
2442,新美齊,1337288.0,34947126.0,26.5,26.5,25.8,25.8,-0.75,747.0
2449,京元電子,20268331.0,2475350404.0,126.0,126.5,120.5,121.0,-4.5,16171.0
2450,神腦,101149.0,3509194.0,34.8,34.8,34.6,34.6,-0.2,152.0
2451,創見,559832.0,52577193.0,94.3,94.5,92.6,93.9,-0.3,559.0
2453,凌群,9120386.0,549488360.0,61.8,61.9,58.0,60.7,-0.5,7169.0
2454,聯發科,4592126.0,6045281525.0,1320.0,1325.0,1300.0,1325.0,20.0,5865.0
2455,全新,3558323.0,596570938.0,166.0,170.0,164.0,167.5,0.5,2733.0
2457,飛宏,3330290.0,136422842.0,42.25,42.25,40.35,40.35,-1.9,2463.0
2458,義隆,2155360.0,331268204.0,156.0,156.5,152.0,152.5,-2.0,3626.0
2459,敦吉,37246.0,2610464.0,70.1,70.3,70.0,70.0,-0.1,42.0
2464,盟立,1449381.0,108105994.0,75.7,75.8,73.9,74.3,-0.9,1516.0
2465,麗臺,836612.0,67369192.0,81.3,82.2,79.0,80.1,1.2,726.0
2466,冠西電,446567.0,16997470.0,36.0,38.5,36.0,36.55,1.55,283.0
2467,志聖,740783.0,154350701.0,208.5,212.0,206.5,207.0,-2.0,1371.0
2472,立隆電,6456680.0,566585440.0,89.0,89.1,86.4,87.6,-0.1,5332.0
2474,可成,6748365.0,1317532986.0,196.5,196.5,194.0,196.0,-0.5,5734.0
2476,鉅祥,1888453.0,169220168.0,90.5,91.3,88.5,88.7,-1.0,1617.0
2478,大毅,103642.0,4920985.0,47.95,47.95,47.2,47.25,-0.7,267.0
2480,敦陽科,2100517.0,294684154.0,143.0,145.0,136.5,138.5,-1.5,2545.0
2481,強茂,754786.0,39074173.0,52.7,52.8,51.2,51.6,-1.1,742.0
2485,兆赫,330953.0,5522589.0,16.85,16.85,16.6,16.65,-0.2,354.0
2486,一詮,5281074.0,617396320.0,118.0,119.0,115.0,116.5,-1.0,3402.0
2489,瑞軒,4300328.0,83533466.0,19.75,19.85,19.3,19.3,-0.45,2955.0
2492,華新科,1731479.0,171384929.0,99.2,100.5,97.6,97.6,-1.6,1576.0
2493,揚博,963956.0,97708171.0,103.5,103.5,100.5,100.5,-3.0,1035.0
2495,普安,8278020.0,272766757.0,35.0,35.0,32.0,32.5,-2.2,4539.0
2497,怡利電,1040958.0,66094574.0,64.0,64.8,62.8,62.8,-1.0,812.0
2498,宏達電,5310906.0,231676584.0,44.85,44.85,43.1,43.4,-0.95,3276.0
2501,國建,1261946.0,32443500.0,25.75,25.9,25.55,25.7,0.15,728.0
2504,國產,2942829.0,156128405.0,53.0,53.4,52.4,53.4,0.1,2078.0
2505,國揚,200818.0,4526114.0,22.6,22.8,22.4,22.55,-0.35,229.0
2511,太子,596323.0,6503404.0,10.9,10.95,10.85,10.9,0.0,302.0
2514,龍邦,483378.0,9863022.0,20.7,20.7,20.15,20.4,-0.35,385.0
2515,中工,5371041.0,60854207.0,11.35,11.4,11.2,11.3,0.0,1483.0
2520,冠德,6180348.0,374138021.0,63.0,63.0,59.6,60.1,-2.4,8498.0
2524,京城,361032.0,26056181.0,73.3,73.5,71.4,72.0,-1.3,401.0
2527,宏璟,1775274.0,71159159.0,40.6,41.2,39.1,39.1,-1.5,1885.0
2528,皇普,249125.0,10064701.0,41.0,41.0,40.05,40.05,-0.95,237.0
2530,華建,771186.0,30736341.0,40.75,40.75,39.6,40.05,-0.75,522.0
2534,宏盛,870613.0,24040080.0,27.9,27.9,27.35,27.7,0.0,572.0
2535,達欣工,951822.0,52085781.0,54.8,55.4,53.8,54.7,0.3,1438.0
2536,宏普,324896.0,10667671.0,32.35,33.45,32.35,32.65,0.0,251.0
2537,聯上發,1622300.0,22891026.0,14.65,14.7,13.9,13.9,-0.65,978.0
2538,基泰,175239.0,2820460.0,16.35,16.35,16.05,16.05,-0.2,158.0
2539,櫻花建,577061.0,30585454.0,54.0,54.0,52.6,52.9,-0.6,531.0
2540,愛山林,1999346.0,176607845.0,90.7,90.7,86.8,87.4,-4.3,2271.0
2542,興富發,9511124.0,456975606.0,48.6,48.8,47.25,47.4,-1.1,17840.0
2543,皇昌,3571815.0,242962147.0,70.1,70.1,67.5,67.5,-2.0,2871.0
2545,皇翔,2736874.0,188603642.0,72.6,72.6,67.3,67.7,-6.8,3070.0
2546,根基,59729.0,4496710.0,75.5,75.5,75.1,75.5,-0.7,208.0
2547,日勝生,3384237.0,38580252.0,11.4,11.4,11.4,11.4,1.0,1041.0
2548,華固,313167.0,37551074.0,121.0,121.0,119.5,119.5,-1.0,563.0
2597,潤弘,545172.0,80119846.0,144.0,148.5,144.0,148.0,5.0,960.0
2601,益航,1279314.0,9695558.0,7.55,7.63,7.54,7.58,0.04,500.0
2603,長榮,35643331.0,8380625520.0,231.5,238.0,231.0,235.5,7.5,25330.0
2605,新興,7773312.0,210236369.0,26.65,27.3,26.55,27.0,0.45,3983.0
2606,裕民,3934306.0,233756752.0,58.8,59.7,58.7,59.4,1.0,3682.0
2607,榮運,1673819.0,52975754.0,31.35,31.8,31.35,31.55,0.3,966.0
2608,嘉里大榮,87246.0,3445984.0,39.6,39.6,39.35,39.45,-0.2,87.0
2609,陽明,217832307.0,17713908355.0,78.5,83.0,78.0,83.0,7.4,110926.0
2610,華航,95502365.0,2570389179.0,26.35,27.15,26.25,26.95,0.65,31787.0
2612,中航,425849.0,18173600.0,42.25,42.95,42.2,42.5,0.35,330.0
2615,萬海,58837238.0,5139713867.0,85.3,89.5,85.1,86.1,2.1,37456.0
2617,台航,1450819.0,45468703.0,30.95,31.6,30.9,31.1,0.3,887.0
2618,長榮航,118217449.0,5581086860.0,45.4,48.25,45.2,47.5,2.5,43805.0
2630,亞航,699443.0,22829686.0,33.1,33.1,32.3,32.5,0.5,634.0
2633,台灣高鐵,1821622.0,51601513.0,28.35,28.5,28.25,28.25,-0.1,1026.0
2634,漢翔,2020520.0,86618927.0,43.3,43.3,42.7,42.8,-0.2,1724.0
2636,台驊控股,1272533.0,104064895.0,79.7,82.7,79.7,81.3,1.6,1312.0
2637,慧洋-KY,3669629.0,266217196.0,71.8,73.1,71.7,72.3,0.6,2698.0
2645,長榮航太,439858.0,41764243.0,94.9,95.3,94.5,95.0,0.2,442.0
2704,國賓,40361.0,2355425.0,58.6,58.8,57.9,58.0,-0.6,64.0
2706,第一店,208079.0,3053906.0,14.7,14.75,14.65,14.65,-0.05,135.0
2707,晶華,152680.0,29190270.0,192.0,192.0,191.0,191.0,-1.0,234.0
2722,夏都,130997.0,4339348.0,33.8,33.8,32.75,33.2,-0.4,225.0
2723,美食-KY,351230.0,33394611.0,94.3,95.8,93.7,95.2,1.1,353.0
2727,王品,100222.0,23666498.0,236.5,237.5,235.0,236.0,0.0,1332.0
2731,雄獅,218208.0,26807913.0,124.0,124.0,122.5,122.5,-1.5,349.0
2739,寒舍,110129.0,5654904.0,51.7,51.7,51.1,51.3,-0.7,208.0
2748,雲品,330528.0,20631620.0,62.6,63.3,61.5,62.4,-0.9,550.0
2753,八方雲集,175427.0,26346425.0,149.0,151.5,148.5,150.5,2.5,277.0
2762,世界健身-KY,134855.0,13063102.0,95.6,98.6,94.6,97.4,2.1,221.0
2801,彰銀,28952263.0,521587973.0,17.9,18.1,17.9,18.0,0.1,5752.0
2809,京城銀,4540690.0,219102197.0,48.75,48.95,47.4,48.7,-0.45,3362.0
2812,台中銀,10711508.0,207855861.0,19.1,19.65,19.1,19.45,0.45,4544.0
2816,旺旺保,209998.0,6825777.0,32.5,32.65,32.4,32.5,0.05,149.0
2820,華票,1069228.0,16412027.0,15.35,15.4,15.3,15.4,0.1,459.0
2832,台產,208486.0,6150388.0,29.5,29.55,29.45,29.5,0.05,202.0
2834,臺企銀,10639917.0,160535202.0,15.1,15.15,15.05,15.1,0.0,4109.0
2836,高雄銀,582564.0,6829115.0,11.75,11.75,11.7,11.75,0.05,307.0
2838,聯邦銀,851289.0,13288414.0,15.6,15.65,15.55,15.6,0.0,370.0
2838A,聯邦銀甲特,35324.0,1871725.0,53.0,53.1,52.9,53.1,0.1,28.0
