Code,Name,TradeVolume,TradeValue,OpeningPrice,HighestPrice,LowestPrice,ClosingPrice,Change,Transaction
2101,南港,2175580.0,108803652.0,50.5,50.6,49.85,49.85,-0.85,1466.0
2102,泰豐,581457.0,12613303.0,21.85,21.95,21.55,21.6,-0.2,155.0
2103,台橡,2612520.0,58776860.0,22.8,22.85,22.35,22.35,-0.45,1401.0
2104,國際中橡,329534.0,5013903.0,15.3,15.3,15.1,15.15,-0.05,259.0
2105,正新,2119841.0,109103005.0,51.5,51.9,51.0,51.3,-0.5,1363.0
2106,建大,307100.0,8848573.0,28.85,28.95,28.75,28.8,-0.05,337.0
2107,厚生,137511.0,3547662.0,25.75,25.9,25.65,25.85,0.1,116.0
2108,南帝,559561.0,18619784.0,33.2,33.6,33.2,33.2,-0.55,412.0
2114,鑫永銓,11806.0,1130324.0,95.2,96.0,95.2,96.0,0.0,26.0
2201,裕隆,2694354.0,155172108.0,57.6,58.2,56.9,56.9,-0.5,2530.0
2204,中華,11464115.0,948138390.0,85.2,85.3,81.0,81.7,-3.4,10621.0
2206,三陽工業,1326053.0,93215905.0,71.3,71.3,69.8,70.0,-0.9,3074.0
2207,和泰車,185883.0,114635118.0,620.0,622.0,615.0,616.0,-2.0,391.0
2208,台船,1479674.0,24373800.0,16.65,16.65,16.35,16.35,-0.3,985.0
2211,長榮鋼,565697.0,55941787.0,99.1,99.6,98.5,98.5,-0.4,591.0
2227,裕日車,65755.0,5916092.0,90.5,90.5,89.7,89.7,-1.2,274.0
2228,劍麟,236965.0,24873978.0,104.5,105.5,104.5,105.0,0.5,210.0
2231,為升,318135.0,32470573.0,103.5,103.5,101.0,101.0,-2.0,344.0
2233,宇隆,2983635.0,555487249.0,181.0,192.0,179.5,184.5,5.5,2724.0
2247,汎德永業,30065.0,8741025.0,291.0,292.0,290.0,290.0,-1.5,135.0
2258,鴻華先進-創,110000.0,4534750.0,41.65,41.65,41.0,41.5,0.2,67.0
2301,光寶科,9265763.0,964100574.0,104.5,105.0,103.5,104.0,-0.5,4970.0
2308,台達電,5217635.0,2056008740.0,396.5,398.5,391.5,391.5,-3.5,4905.0
2312,金寶,54037713.0,1545361984.0,29.3,29.45,28.0,28.25,-0.85,20735.0
2313,華通,10905502.0,683655230.0,62.8,63.8,61.9,62.0,-0.3,6742.0
2314,台揚,711112.0,21954449.0,30.9,31.15,30.7,30.75,-0.1,734.0
2316,楠梓電,965409.0,50171475.0,52.3,52.6,51.6,51.6,-0.5,1098.0
2317,鴻海,46475440.0,9319676695.0,203.0,203.5,199.0,199.0,-2.0,47064.0
2323,中環,2139402.0,24466253.0,11.5,11.55,11.35,11.45,0.0,734.0
2324,仁寶,15256818.0,585870057.0,38.9,38.9,38.1,38.35,-0.05,7919.0
2327,國巨,4936540.0,2692690005.0,555.0,555.0,538.0,542.0,-3.0,6685.0
2328,廣宇,2515726.0,95926799.0,37.9,38.45,37.8,37.8,0.2,1781.0
2329,華泰,1705026.0,62095413.0,36.7,36.7,36.05,36.3,-0.05,1371.0
2330,台積電,41293183.0,44420331699.0,1070.0,1080.0,1070.0,1075.0,5.0,51311.0
2331,精英,1136000.0,27312523.0,24.2,24.45,23.75,23.75,-0.35,834.0
2332,友訊,10345397.0,225472413.0,21.75,22.15,21.25,22.0,0.4,4455.0
2337,旺宏,16383705.0,354779869.0,21.7,22.15,21.4,21.5,-0.4,8591.0
2338,光罩,1805048.0,94469272.0,53.5,53.6,51.9,51.9,-1.5,1484.0
2340,台亞,1077438.0,33035071.0,31.2,31.3,30.4,30.5,-0.6,1053.0
2344,華邦電,19176579.0,307346577.0,16.1,16.25,15.85,15.85,-0.15,6611.0
2345,智邦,8829575.0,6291338604.0,730.0,733.0,703.0,709.0,-26.0,8566.0
2347,聯強,5569151.0,411117064.0,72.9,74.7,72.5,74.2,1.3,3406.0
2348,海悅,1150841.0,202822990.0,179.5,181.5,173.5,173.5,-5.0,1572.0
2349,錸德,10051342.0,156068439.0,15.8,15.85,15.35,15.35,-0.45,4162.0
2351,順德,1141620.0,115590846.0,101.5,102.5,100.0,101.0,0.0,928.0
2352,佳世達,3568756.0,135128324.0,38.0,38.15,37.55,37.6,-0.3,3143.0
2353,宏碁,8372583.0,321617131.0,38.5,38.6,38.3,38.3,-0.35,4679.0
2354,鴻準,157725503.0,13684297402.0,84.6,89.3,84.1,86.5,5.2,79475.0
2355,敬鵬,756447.0,29695028.0,39.55,39.55,39.05,39.15,0.25,638.0
2356,英業達,14552053.0,735574753.0,50.9,51.1,50.2,50.2,-0.4,7940.0
2357,華碩,6319368.0,3793330562.0,600.0,608.0,596.0,600.0,-1.0,3337.0
2359,所羅門,1714100.0,241050127.0,141.5,142.0,139.0,141.0,0.5,2066.0
2360,致茂,4336022.0,1894454161.0,449.0,451.0,430.0,434.0,-19.0,4529.0
2362,藍天,732474.0,41728669.0,57.2,57.6,56.6,56.9,0.0,816.0
2363,矽統,9620525.0,692232249.0,70.9,73.1,70.2,72.7,2.1,9087.0
2365,昆盈,4590506.0,191543571.0,42.95,42.95,41.2,41.65,-0.8,3303.0
2367,燿華,15855138.0,519936164.0,32.35,33.2,32.3,32.55,0.55,8087.0
2368,金像電,8518378.0,1705603550.0,201.0,206.0,196.0,197.0,0.0,6591.0
2369,菱生,900076.0,16460767.0,18.5,18.55,18.2,18.25,-0.25,528.0
2371,大同,20948801.0,1009564830.0,48.25,49.3,47.3,47.3,-0.25,11659.0
2373,震旦行,12302.0,822081.0,66.8,66.9,66.8,66.9,-0.1,32.0
2374,佳能,1335545.0,63303972.0,47.8,47.95,47.1,47.1,-0.4,1861.0
2375,凱美,37810169.0,3242047758.0,85.4,90.1,81.6,82.4,-0.6,24987.0
2376,技嘉,2742005.0,773545574.0,284.0,284.0,281.0,281.5,-0.5,7161.0
2377,微星,1928208.0,335245341.0,175.5,175.5,171.5,174.0,-1.0,1744.0
2379,瑞昱,1538755.0,790200887.0,508.0,516.0,507.0,513.0,5.0,2436.0
2382,廣達,11067437.0,3270017535.0,297.5,298.0,294.0,294.0,0.0,9592.0
2383,台光電,7091074.0,3730663195.0,533.0,535.0,520.0,527.0,-7.0,9254.0
2385,群光,2955973.0,449508709.0,152.0,153.5,150.5,152.0,0.0,2085.0
2387,精元,1155029.0,74146005.0,63.8,64.5,63.7,64.5,0.9,886.0
2388,威盛,5245797.0,565854613.0,109.0,109.5,106.5,107.5,-0.5,3585.0
2392,正崴,39659632.0,3178717556.0,79.6,82.3,78.0,78.7,-0.1,26325.0
2393,億光,2890875.0,230806594.0,78.1,80.7,78.0,80.3,2.2,2323.0
2395,研華,553559.0,199452297.0,359.0,362.5,357.0,360.0,0.0,768.0
2397,友通,461260.0,36817039.0,80.2,80.7,78.6,78.6,-1.1,664.0
2401,凌陽,1373381.0,39597104.0,29.0,29.2,28.65,28.8,-0.4,1208.0
2402,毅嘉,2404757.0,97555069.0,40.7,40.85,40.3,40.35,-0.35,1514.0
2404,漢唐,3203319.0,1487931574.0,450.0,477.5,450.0,458.0,8.0,5165.0
2405,輔信,6059243.0,130075792.0,21.5,21.75,21.2,21.4,-0.05,2523.0
2406,國碩,898850.0,15110689.0,17.05,17.1,16.7,16.7,-0.3,604.0
2408,南亞科,9192159.0,304882347.0,33.45,33.65,33.0,33.0,-0.25,5020.0
2409,友達,14226188.0,224890854.0,15.9,16.0,15.7,15.7,-0.1,3180.0
2412,中華電,3376295.0,419612798.0,124.5,124.5,124.0,124.0,-0.5,2904.0
2414,精技,158195.0,6151146.0,39.3,39.3,38.55,39.1,-0.2,264.0
2417,圓剛,395993.0,16161486.0,41.05,41.4,40.55,40.55,-0.4,454.0
2419,仲琦,3931997.0,127234911.0,32.6,32.85,32.0,32.0,-0.3,2499.0
2420,新巨,523166.0,35800321.0,67.5,69.6,67.2,68.0,0.9,603.0
2421,建準,2952201.0,307537228.0,105.5,106.0,103.0,103.0,-2.0,2647.0
2428,興勤,98045.0,15888972.0,164.5,164.5,161.0,161.5,-0.5,159.0
2433,互盛電,13185.0,662555.0,50.4,50.4,50.2,50.3,0.0,18.0
2436,偉詮電,4916413.0,278143442.0,54.9,57.9,54.3,57.7,3.5,4273.0
2439,美律,2129384.0,229077832.0,108.0,109.0,106.5,106.5,-1.5,1545.0
2441,超豐,899056.0,52208962.0,58.3,58.4,57.7,58.3,0.5,874.0
2442,新美齊,1688647.0,43281066.0,26.0,26.0,25.45,25.7,-0.2,736.0
2449,京元電子,16644228.0,2121768801.0,126.0,129.0,126.0,126.5,0.5,9782.0
2450,神腦,83628.0,2915835.0,35.2,35.2,34.7,34.9,-0.3,95.0
2451,創見,573929.0,52989913.0,91.9,92.7,91.5,92.7,0.8,460.0
2453,凌群,2885124.0,163727345.0,52.5,57.6,52.5,57.6,5.2,1783.0
2454,聯發科,5559581.0,7367160465.0,1325.0,1335.0,1310.0,1325.0,5.0,10447.0
2455,全新,4791983.0,794590369.0,170.5,170.5,164.0,164.0,-5.5,4512.0
2457,飛宏,11076897.0,490364153.0,43.85,45.2,43.5,43.75,0.65,8211.0
2458,義隆,5407312.0,852418966.0,155.5,159.5,154.0,157.5,3.5,5345.0
2459,敦吉,21144.0,1489937.0,70.3,70.9,70.3,70.4,0.1,21.0
2464,盟立,3759251.0,289635193.0,78.4,78.6,76.0,76.2,-1.5,2937.0
2465,麗臺,1532172.0,125545056.0,82.0,85.0,80.5,81.3,-0.7,2007.0
2466,冠西電,220847.0,8137252.0,34.85,37.4,34.85,36.35,2.35,198.0
2467,志聖,1924739.0,409097864.0,216.0,218.0,210.0,211.0,-2.5,3016.0
2472,立隆電,17282403.0,1554402284.0,91.8,94.9,86.3,86.7,-3.2,12745.0
2474,可成,4482539.0,889124844.0,199.5,199.5,197.0,197.5,-2.0,3258.0
2476,鉅祥,5117189.0,470116949.0,93.8,93.8,90.6,90.9,-2.1,4330.0
2478,大毅,422602.0,20982800.0,50.3,51.0,48.5,48.5,-0.8,655.0
2480,敦陽科,2784762.0,379782070.0,127.0,138.5,127.0,138.0,12.0,2580.0
2481,強茂,634394.0,33331145.0,52.8,53.1,52.3,52.4,-0.3,561.0
2485,兆赫,525545.0,8964636.0,17.4,17.45,16.9,16.95,-0.3,479.0
2486,一詮,24214277.0,2969634843.0,120.0,124.5,119.0,122.5,4.0,14458.0
2489,瑞軒,5305218.0,106945602.0,20.15,20.35,20.0,20.0,0.15,2479.0
2492,華新科,6620705.0,682809384.0,103.5,106.0,100.5,100.5,-1.5,6116.0
2493,揚博,1107265.0,116232406.0,105.5,106.0,103.0,104.5,0.0,689.0
2495,普安,4049365.0,144154076.0,35.8,36.3,35.2,35.4,-0.05,2246.0
2497,怡利電,826072.0,52965670.0,64.8,65.0,63.7,63.9,-0.8,673.0
2498,宏達電,2964608.0,133775836.0,45.55,45.6,44.85,44.95,-0.55,2327.0
2501,國建,1259677.0,31732086.0,25.25,25.35,25.1,25.1,-0.1,708.0
2504,國產,3155798.0,164174739.0,52.5,52.6,51.6,52.2,-0.3,2290.0
2505,國揚,137655.0,3086444.0,22.55,22.7,22.2,22.55,-0.05,230.0
2511,太子,724946.0,7840210.0,10.8,10.85,10.75,10.8,0.05,317.0
2514,龍邦,221086.0,4588442.0,20.8,20.9,20.6,20.65,-0.1,186.0
2515,中工,2494025.0,27854056.0,11.2,11.25,11.1,11.15,-0.05,1105.0
2520,冠德,3483303.0,206897012.0,60.0,60.1,59.0,59.1,-0.9,2639.0
2524,京城,397761.0,28687925.0,72.2,72.9,71.6,71.6,-0.6,411.0
2527,宏璟,332286.0,12348413.0,37.55,37.65,36.95,37.05,-0.5,267.0
2528,皇普,380125.0,15165462.0,40.5,40.8,39.55,39.55,-0.8,224.0
2530,華建,1076411.0,43317693.0,41.1,41.1,39.8,39.85,-1.25,553.0
2534,宏盛,1176579.0,31889979.0,26.9,27.45,26.75,26.9,0.0,795.0
2535,達欣工,663759.0,34446455.0,51.6,52.5,51.4,51.7,0.3,703.0
2536,宏普,206070.0,6403546.0,30.95,31.3,30.95,31.3,-0.05,108.0
2537,聯上發,786561.0,10770051.0,13.8,13.85,13.65,13.65,-0.15,456.0
2538,基泰,448407.0,7157447.0,16.05,16.15,15.85,15.85,-0.2,293.0
2539,櫻花建,1271969.0,66218807.0,53.3,53.4,51.3,51.5,-1.8,1233.0
2540,愛山林,670668.0,60998175.0,92.0,92.6,89.5,89.9,-1.5,767.0
2542,興富發,8885108.0,420605234.0,48.35,48.7,46.4,46.8,-1.55,10405.0
2543,皇昌,8168804.0,566259349.0,71.1,71.1,68.2,68.9,-1.8,7307.0
2545,皇翔,1146636.0,82596286.0,73.9,74.0,71.1,71.1,-2.6,2134.0
2546,根基,55253.0,4147267.0,75.0,75.5,74.8,74.8,-0.3,139.0
2547,日勝生,1391695.0,14268468.0,10.3,10.45,10.15,10.15,-0.15,597.0
2548,華固,707196.0,84042469.0,120.0,121.0,118.0,118.0,-1.5,1475.0
2597,潤弘,133895.0,19269614.0,144.5,145.5,143.0,143.0,-2.5,1127.0
2601,益航,1874982.0,14179279.0,7.68,7.68,7.5,7.51,-0.12,849.0
2603,長榮,10814687.0,2456170270.0,228.5,229.0,226.0,226.0,-4.0,8499.0
2605,新興,2780112.0,73213265.0,26.4,26.45,26.25,26.25,-0.05,1351.0
2606,裕民,3576526.0,207042257.0,58.1,58.3,57.6,57.9,-0.4,2951.0
2607,榮運,726353.0,22604914.0,31.0,31.2,31.0,31.1,0.15,467.0
2608,嘉里大榮,54003.0,2140932.0,39.6,39.7,39.6,39.65,-0.15,74.0
2609,陽明,25447074.0,1910085456.0,75.8,75.8,74.7,74.7,-1.2,26610.0
2610,華航,52577016.0,1395908729.0,26.4,26.75,26.35,26.6,0.1,15339.0
2612,中航,347629.0,14668302.0,42.3,42.45,42.0,42.1,-0.4,243.0
2615,萬海,13043950.0,1109565300.0,86.5,86.6,84.0,84.2,-2.1,9261.0
2617,台航,969110.0,29788878.0,31.0,31.0,30.6,30.7,-0.25,673.0
2618,長榮航,41589930.0,1873976859.0,44.95,45.4,44.75,44.95,-0.05,15522.0
2630,亞航,1203733.0,38919532.0,32.8,32.8,32.0,32.0,-1.1,842.0
2633,台灣高鐵,2491057.0,70314706.0,28.25,28.3,28.15,28.25,0.05,1545.0
2634,漢翔,1889344.0,82301944.0,43.95,43.95,43.3,43.4,-0.25,1473.0
2636,台驊控股,661776.0,52238095.0,79.1,79.5,78.6,78.6,-0.5,855.0
2637,慧洋-KY,3927563.0,281961382.0,72.2,72.4,71.2,71.6,-0.1,2666.0
2645,長榮航太,209715.0,19755299.0,94.6,94.6,93.8,94.5,0.0,295.0
2704,國賓,32545.0,1878533.0,58.0,58.0,57.3,57.6,-0.4,109.0
2706,第一店,72624.0,1072984.0,14.8,14.8,14.7,14.75,-0.05,100.0
2707,晶華,111541.0,21532972.0,193.0,194.0,192.0,192.0,-1.5,195.0
2722,夏都,107736.0,3596553.0,33.55,33.55,32.9,33.55,0.0,142.0
2723,美食-KY,220683.0,20996425.0,95.1,95.9,94.7,94.8,-0.4,350.0
2727,王品,177353.0,42262854.0,240.0,240.0,237.0,237.0,-3.0,1249.0
2731,雄獅,381295.0,47237488.0,126.0,126.0,122.5,123.0,-1.5,478.0
2739,寒舍,90168.0,4593311.0,51.1,51.4,50.7,50.8,-0.2,130.0
2748,雲品,512957.0,32509692.0,64.5,65.0,62.0,63.3,-0.9,1288.0
2753,八方雲集,132000.0,19656679.0,149.0,149.5,148.5,148.5,0.5,176.0
2762,世界健身-KY,46987.0,4435543.0,94.6,94.9,94.2,94.7,0.5,89.0
2801,彰銀,9945596.0,177225897.0,17.85,17.85,17.75,17.85,0.0,2523.0
2809,京城銀,3253938.0,158874236.0,48.8,49.15,48.4,49.15,0.4,2104.0
2812,台中銀,2126332.0,39916756.0,18.8,18.85,18.7,18.8,0.05,2043.0
2816,旺旺保,138819.0,4463967.0,32.15,32.25,32.0,32.2,0.2,101.0
2820,華票,966810.0,14583544.0,15.05,15.15,15.0,15.1,0.05,396.0
2832,台產,351825.0,10368981.0,29.4,29.6,29.35,29.35,-0.1,268.0
2834,臺企銀,7029082.0,105849126.0,15.05,15.1,15.0,15.05,0.05,2965.0
2836,高雄銀,384788.0,4500381.0,11.75,11.75,11.65,11.65,-0.05,334.0
2838,聯邦銀,647678.0,10114433.0,15.65,15.65,15.55,15.65,0.1,352.0
2838A,聯邦銀甲特,25002.0,1326006.0,53.1,53.1,52.9,53.0,-0.1,17.0
