Code,Name,TradeVolume,TradeValue,OpeningPrice,HighestPrice,LowestPrice,ClosingPrice,Change,Transaction
6534,正瀚-創,30101.0,2484482.0,82.9,82.9,82.4,82.4,-0.5,22.0
6541,泰福-KY,599507.0,43698732.0,72.5,73.8,71.7,73.6,1.6,768.0
6550,北極星藥業-KY,568781.0,29359845.0,50.8,52.2,50.8,51.8,1.0,534.0
6579,研揚,52862.0,6568091.0,124.5,125.5,123.5,123.5,0.5,92.0
6581,鋼聯,24855.0,2779979.0,112.0,112.5,111.5,111.5,0.0,416.0
6582,申豐,34524.0,2124885.0,61.8,62.2,61.2,61.7,0.5,55.0
6585,鼎基,330543.0,45785591.0,139.0,141.5,137.0,139.0,1.5,574.0
6592,和潤企業,309582.0,26133454.0,84.8,85.1,84.0,84.3,-0.3,453.0
6605,帝寶,275393.0,66556884.0,245.0,245.0,239.5,239.5,-3.5,2620.0
6655,科定,4600.0,582700.0,127.0,127.0,126.5,126.5,-0.5,9.0
6669,緯穎,1967314.0,3933789755.0,1985.0,2030.0,1970.0,2020.0,65.0,5096.0
6670,復盛應用,293547.0,93876791.0,324.5,324.5,316.0,318.0,-2.0,1651.0
6689,伊雲谷,134502.0,12360560.0,91.3,92.6,91.3,92.6,1.3,133.0
6691,洋基工程,188480.0,59898081.0,317.0,320.0,316.5,316.5,1.0,1104.0
6695,芯鼎,5566468.0,329549788.0,59.9,61.5,57.5,59.0,0.3,4275.0
6706,惠特,5316816.0,819242543.0,150.5,158.5,149.5,154.5,5.5,4572.0
6715,嘉基,3030930.0,580109192.0,190.5,197.0,186.5,191.5,7.0,3973.0
6719,力智,128825.0,28951568.0,223.5,226.5,223.5,224.0,2.0,195.0
6743,安普新,255429.0,12159366.0,47.6,47.9,47.15,47.9,1.2,210.0
6753,龍德造船,323762.0,33747394.0,104.0,105.5,103.5,104.0,0.5,383.0
6756,威鋒電子,99350.0,13327504.0,135.5,135.5,132.5,135.0,2.0,164.0
6757,台灣虎航,28527065.0,2357414254.0,76.7,84.7,76.2,84.3,7.3,16148.0
6768,志強-KY,1647262.0,227858518.0,138.0,141.0,135.0,139.5,1.0,1483.0
6770,力積電,11440492.0,192849628.0,16.85,17.05,16.7,16.85,0.2,6162.0
6781,AES-KY,5515939.0,5476079824.0,991.0,1050.0,935.0,1005.0,37.0,7193.0
6782,視陽,118992.0,23891288.0,200.5,202.5,200.0,200.0,-0.5,210.0
6789,采鈺,508114.0,134633732.0,266.0,268.0,262.0,265.0,1.5,720.0
6790,永豐實,166223.0,7572970.0,45.4,45.8,45.3,45.65,0.05,153.0
6805,富世達,4738461.0,4684499571.0,955.0,1015.0,940.0,1005.0,80.0,5715.0
6806,森崴能源,2227438.0,281782618.0,122.0,128.0,122.0,128.0,7.5,2124.0
6830,汎銓,660328.0,111646675.0,168.0,172.0,167.0,168.5,2.0,4108.0
6854,錼創科技-KY創,508050.0,77798675.0,153.0,156.0,150.0,154.5,2.0,299.0
6863,永道-KY,186103.0,40881326.0,220.0,222.0,217.5,218.5,1.5,340.0
6869,雲豹能源,4056761.0,735547968.0,173.0,187.5,172.5,183.0,10.5,3987.0
6873,泓德能源,1881257.0,395435661.0,208.0,215.0,206.0,208.0,0.5,1964.0
6890,來億-KY,882615.0,354713945.0,394.5,407.0,394.5,401.0,9.5,1184.0
6901,鑽石投資,1173736.0,44957526.0,37.3,39.0,37.3,38.3,1.4,787.0
6914,阜爾運通,65121.0,7564799.0,114.0,118.0,114.0,118.0,4.5,115.0
6928,攸泰科技,208088.0,12465331.0,58.5,61.3,58.5,59.8,2.2,268.0
6933,AMAX-KY,138970.0,33762209.0,238.0,246.0,238.0,243.0,6.5,248.0
6937,天虹,617753.0,183472302.0,296.0,301.0,294.0,296.0,5.0,1474.0
6949,沛爾生醫-創,14000.0,1203600.0,85.9,86.1,85.6,86.0,0.0,14.0
6957,裕慶-KY,92841.0,18820399.0,203.5,204.5,201.0,204.0,2.0,313.0
8016,矽創,680037.0,140905155.0,208.0,210.0,205.5,207.0,0.5,827.0
8028,昇陽半導體,15462423.0,2102444206.0,140.0,141.5,132.5,133.0,-5.0,11326.0
8033,雷虎,2295458.0,136386380.0,60.0,60.6,58.7,59.3,-0.3,2080.0
8039,台虹,683396.0,33541138.0,48.85,49.4,48.8,49.3,0.7,555.0
8046,南電,1897785.0,220420551.0,116.0,118.5,114.5,115.5,2.0,1781.0
8070,長華*,2520937.0,126109005.0,49.6,50.7,49.6,50.2,0.95,2038.0
8081,致新,286990.0,65113165.0,225.5,229.5,225.0,225.5,0.0,357.0
8105,凌巨,891969.0,14684256.0,16.15,16.6,16.15,16.4,0.3,505.0
8110,華東,1052383.0,16363003.0,15.35,15.65,15.35,15.55,0.4,483.0
8112,至上,5360036.0,355437970.0,67.0,67.1,65.5,66.3,-1.2,4102.0
8114,振樺電,1450460.0,462678871.0,318.0,325.0,313.5,321.0,4.5,1605.0
8131,福懋科,166687.0,5103017.0,30.6,30.7,30.5,30.7,0.3,154.0
8150,南茂,1390011.0,44913465.0,32.5,32.65,32.05,32.1,-0.3,1169.0
8163,達方,2802627.0,136253541.0,48.85,49.5,48.05,48.8,0.25,2240.0
8210,勤誠,1159585.0,341259924.0,295.5,297.0,290.5,295.0,3.5,3031.0
8213,志超,482191.0,17958701.0,37.5,37.5,37.1,37.25,-0.1,424.0
8215,明基材,324127.0,10530734.0,32.55,32.75,32.35,32.4,-0.15,310.0
8261,富鼎,878762.0,79817897.0,91.3,92.0,90.0,90.2,0.0,753.0
8271,宇瞻,108712.0,5186576.0,47.6,48.1,47.55,47.6,-0.05,147.0
8341,日友,196174.0,17741457.0,91.0,91.0,90.0,90.6,0.8,201.0
8374,羅昇,1161868.0,150545554.0,129.0,131.5,128.5,130.0,2.0,1069.0
8404,百和興業-KY,4251200.0,131859718.0,30.2,31.7,30.15,30.75,0.55,2250.0
8422,可寧衛,109160.0,19839818.0,181.0,182.0,181.0,181.5,0.5,178.0
8442,威宏-KY,30240.0,3160075.0,104.5,105.0,104.0,104.5,1.0,30.0
8454,富邦媒,349761.0,126659047.0,363.0,364.5,361.0,361.5,-1.5,1607.0
8462,柏文,16719.0,1876515.0,112.0,113.0,112.0,112.0,0.0,57.0
8464,億豐,573824.0,234759237.0,405.0,412.5,404.0,412.0,7.0,665.0
8467,波力-KY,1495696.0,425943260.0,297.0,303.0,274.5,282.0,-9.5,5461.0
8473,山林水,340678.0,12730830.0,36.45,37.8,36.45,37.65,1.05,260.0
8478,東哥遊艇,126709.0,30518777.0,239.0,243.0,238.0,241.5,5.5,278.0
8482,商億-KY,42000.0,2710500.0,64.9,65.5,63.4,65.5,0.0,13.0
8926,台汽電,363805.0,15500879.0,42.4,42.75,42.4,42.65,0.2,373.0
8996,高力,4728559.0,1667254898.0,353.5,358.5,348.0,349.5,-3.5,5805.0
9802,鈺齊-KY,870407.0,92859771.0,109.0,109.5,105.5,106.0,-2.5,972.0
9904,寶成,15209785.0,656255042.0,43.2,43.6,42.7,43.25,0.25,6564.0
9905,大華,22210.0,510301.0,23.0,23.05,22.95,22.95,0.0,43.0
9906,欣巴巴,302995.0,38576395.0,130.0,130.0,125.0,126.5,0.5,657.0
9907,統一實,1324698.0,20803485.0,15.65,15.8,15.6,15.8,0.3,582.0
9908,大台北,137269.0,4158521.0,30.3,30.35,30.25,30.35,0.1,132.0
9910,豐泰,3931837.0,556639984.0,143.0,144.0,138.0,141.5,10.5,2903.0
9911,櫻花,346263.0,29413784.0,84.7,85.6,84.3,85.0,1.1,411.0
